timestamp,source_ip,destination_ip,source_port,destination_port,protocol,action,bytes_sent,connection_state,country,city
2024-01-23 10:33:24.400,194.165.16.72,10.0.0.50,62794,799,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:24.450,194.165.16.72,10.0.0.50,42488,800,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:24.500,194.165.16.72,10.0.0.50,46508,801,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:24.550,194.165.16.72,10.0.0.50,43059,802,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:24.600,194.165.16.72,10.0.0.50,42966,803,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:24.650,194.165.16.72,10.0.0.50,63319,805,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:24.700,194.165.16.72,10.0.0.50,59594,806,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:24.750,194.165.16.72,10.0.0.50,61731,807,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:24.800,194.165.16.72,10.0.0.50,53259,809,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:24.850,194.165.16.72,10.0.0.50,48630,810,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:24.900,194.165.16.72,10.0.0.50,44776,811,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:24.950,194.165.16.72,10.0.0.50,63458,812,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.000,194.165.16.72,10.0.0.50,51146,813,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.050,194.165.16.72,10.0.0.50,57459,814,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.100,194.165.16.72,10.0.0.50,51593,816,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.150,194.165.16.72,10.0.0.50,53000,818,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.200,194.165.16.72,10.0.0.50,44359,819,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.250,194.165.16.72,10.0.0.50,52623,820,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.300,194.165.16.72,10.0.0.50,43395,821,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.350,194.165.16.72,10.0.0.50,64126,822,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.400,194.165.16.72,10.0.0.50,49630,824,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.450,194.165.16.72,10.0.0.50,60100,825,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.500,194.165.16.72,10.0.0.50,58681,826,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.550,194.165.16.72,10.0.0.50,42693,827,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.600,194.165.16.72,10.0.0.50,50611,828,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.650,194.165.16.72,10.0.0.50,47367,829,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.700,194.165.16.72,10.0.0.50,54501,831,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.750,194.165.16.72,10.0.0.50,41336,832,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.800,194.165.16.72,10.0.0.50,48057,834,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.850,194.165.16.72,10.0.0.50,57956,835,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.900,194.165.16.72,10.0.0.50,45079,836,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:25.950,194.165.16.72,10.0.0.50,61873,837,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.000,194.165.16.72,10.0.0.50,48971,838,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.050,194.165.16.72,10.0.0.50,40863,839,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.100,194.165.16.72,10.0.0.50,56203,840,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.150,194.165.16.72,10.0.0.50,47355,842,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.200,194.165.16.72,10.0.0.50,62776,843,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.250,194.165.16.72,10.0.0.50,47175,844,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.300,194.165.16.72,10.0.0.50,48039,845,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.350,194.165.16.72,10.0.0.50,47400,846,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.400,194.165.16.72,10.0.0.50,54429,848,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.450,194.165.16.72,10.0.0.50,61230,850,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.500,194.165.16.72,10.0.0.50,47076,851,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.550,194.165.16.72,10.0.0.50,44763,852,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.600,194.165.16.72,10.0.0.50,40406,854,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.650,194.165.16.72,10.0.0.50,49725,855,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.700,194.165.16.72,10.0.0.50,47984,856,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.750,194.165.16.72,10.0.0.50,40680,858,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.800,194.165.16.72,10.0.0.50,60061,859,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.850,194.165.16.72,10.0.0.50,55835,860,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.900,194.165.16.72,10.0.0.50,54383,862,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:26.950,194.165.16.72,10.0.0.50,53583,863,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.000,194.165.16.72,10.0.0.50,58229,864,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.050,194.165.16.72,10.0.0.50,58062,865,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.100,194.165.16.72,10.0.0.50,58615,866,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.150,194.165.16.72,10.0.0.50,46299,867,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.200,194.165.16.72,10.0.0.50,53511,868,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.250,194.165.16.72,10.0.0.50,46096,869,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.300,194.165.16.72,10.0.0.50,56992,870,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.350,194.165.16.72,10.0.0.50,59034,871,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.400,194.165.16.72,10.0.0.50,53094,872,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.450,194.165.16.72,10.0.0.50,60553,873,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.500,194.165.16.72,10.0.0.50,58856,874,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.550,194.165.16.72,10.0.0.50,52684,875,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.600,194.165.16.72,10.0.0.50,64470,876,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.650,194.165.16.72,10.0.0.50,48568,877,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.700,194.165.16.72,10.0.0.50,63158,878,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.750,194.165.16.72,10.0.0.50,51926,879,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.800,194.165.16.72,10.0.0.50,48636,880,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.850,194.165.16.72,10.0.0.50,54133,881,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.900,194.165.16.72,10.0.0.50,52131,882,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:27.950,194.165.16.72,10.0.0.50,51944,883,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.000,194.165.16.72,10.0.0.50,47690,884,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.050,194.165.16.72,10.0.0.50,50490,885,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.100,194.165.16.72,10.0.0.50,57706,887,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.150,194.165.16.72,10.0.0.50,51700,888,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.200,194.165.16.72,10.0.0.50,42524,890,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.250,194.165.16.72,10.0.0.50,62714,891,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.300,194.165.16.72,10.0.0.50,44407,892,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.350,194.165.16.72,10.0.0.50,50540,894,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.400,194.165.16.72,10.0.0.50,63017,896,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.450,194.165.16.72,10.0.0.50,48090,897,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.500,194.165.16.72,10.0.0.50,57638,898,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.550,194.165.16.72,10.0.0.50,58971,900,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.600,194.165.16.72,10.0.0.50,44219,901,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.650,194.165.16.72,10.0.0.50,43166,902,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.700,194.165.16.72,10.0.0.50,56628,903,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.750,194.165.16.72,10.0.0.50,63211,904,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.800,194.165.16.72,10.0.0.50,55588,905,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.850,194.165.16.72,10.0.0.50,57542,906,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.900,194.165.16.72,10.0.0.50,50272,907,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:28.950,194.165.16.72,10.0.0.50,43434,908,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.000,194.165.16.72,10.0.0.50,59794,909,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.050,194.165.16.72,10.0.0.50,47465,913,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.100,194.165.16.72,10.0.0.50,63596,914,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.150,194.165.16.72,10.0.0.50,51414,915,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.200,194.165.16.72,10.0.0.50,63513,916,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.250,194.165.16.72,10.0.0.50,63007,917,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.300,194.165.16.72,10.0.0.50,61134,918,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.350,194.165.16.72,10.0.0.50,58155,919,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.400,194.165.16.72,10.0.0.50,47338,920,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.450,194.165.16.72,10.0.0.50,55246,921,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.500,194.165.16.72,10.0.0.50,48818,922,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.550,194.165.16.72,10.0.0.50,58817,923,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.600,194.165.16.72,10.0.0.50,41743,924,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.650,194.165.16.72,10.0.0.50,55081,925,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.700,194.165.16.72,10.0.0.50,60277,926,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.750,194.165.16.72,10.0.0.50,54348,927,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.800,194.165.16.72,10.0.0.50,56290,928,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.850,194.165.16.72,10.0.0.50,59367,929,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.900,194.165.16.72,10.0.0.50,54292,930,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:29.950,194.165.16.72,10.0.0.50,42118,932,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.000,194.165.16.72,10.0.0.50,45614,933,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.050,194.165.16.72,10.0.0.50,40724,934,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.100,194.165.16.72,10.0.0.50,58348,936,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.150,194.165.16.72,10.0.0.50,54695,937,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.200,194.165.16.72,10.0.0.50,58317,938,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.250,194.165.16.72,10.0.0.50,61308,940,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.300,194.165.16.72,10.0.0.50,41885,941,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.350,194.165.16.72,10.0.0.50,51390,943,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.400,194.165.16.72,10.0.0.50,55618,944,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.450,194.165.16.72,10.0.0.50,63144,945,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.500,194.165.16.72,10.0.0.50,44845,946,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.550,194.165.16.72,10.0.0.50,42089,949,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.600,194.165.16.72,10.0.0.50,62348,952,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.650,194.165.16.72,10.0.0.50,51613,953,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.700,194.165.16.72,10.0.0.50,42143,954,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.750,194.165.16.72,10.0.0.50,63555,955,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.800,194.165.16.72,10.0.0.50,49046,956,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.850,194.165.16.72,10.0.0.50,58669,958,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.900,194.165.16.72,10.0.0.50,48257,959,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:30.950,194.165.16.72,10.0.0.50,63847,960,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.000,194.165.16.72,10.0.0.50,40903,961,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.050,194.165.16.72,10.0.0.50,63383,963,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.100,194.165.16.72,10.0.0.50,59586,964,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.150,194.165.16.72,10.0.0.50,56082,965,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.200,194.165.16.72,10.0.0.50,54117,966,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.250,194.165.16.72,10.0.0.50,63075,967,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.300,194.165.16.72,10.0.0.50,44369,968,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.350,194.165.16.72,10.0.0.50,52984,970,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.400,194.165.16.72,10.0.0.50,47051,972,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.450,194.165.16.72,10.0.0.50,61685,973,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.500,194.165.16.72,10.0.0.50,54814,976,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.550,194.165.16.72,10.0.0.50,50152,977,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.600,194.165.16.72,10.0.0.50,57642,979,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.650,194.165.16.72,10.0.0.50,62846,980,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.700,194.165.16.72,10.0.0.50,62107,982,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.750,194.165.16.72,10.0.0.50,49983,983,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.800,194.165.16.72,10.0.0.50,50830,984,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.850,194.165.16.72,10.0.0.50,47620,985,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.900,194.165.16.72,10.0.0.50,58673,987,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:31.950,194.165.16.72,10.0.0.50,56644,988,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.000,194.165.16.72,10.0.0.50,53341,989,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.050,194.165.16.72,10.0.0.50,44726,990,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.100,194.165.16.72,10.0.0.50,57682,991,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.150,194.165.16.72,10.0.0.50,62325,992,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.200,194.165.16.72,10.0.0.50,59230,993,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.250,194.165.16.72,10.0.0.50,50304,994,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.300,194.165.16.72,10.0.0.50,40222,995,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.350,194.165.16.72,10.0.0.50,59975,997,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.400,194.165.16.72,10.0.0.50,41735,998,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.450,194.165.16.72,10.0.0.50,63334,999,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.500,194.165.16.72,10.0.0.50,64722,1000,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.550,194.165.16.72,10.0.0.50,51742,1001,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.600,194.165.16.72,10.0.0.50,59249,1002,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.650,194.165.16.72,10.0.0.50,43921,1003,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.700,194.165.16.72,10.0.0.50,42326,1004,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.750,194.165.16.72,10.0.0.50,60114,1007,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.800,194.165.16.72,10.0.0.50,42084,1009,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.850,194.165.16.72,10.0.0.50,57359,1010,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.900,194.165.16.72,10.0.0.50,53556,1011,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:32.950,194.165.16.72,10.0.0.50,63933,1012,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:33.000,194.165.16.72,10.0.0.50,45282,1013,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:33.050,194.165.16.72,10.0.0.50,64004,1014,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:33.100,194.165.16.72,10.0.0.50,46377,1015,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:33.150,194.165.16.72,10.0.0.50,48152,1016,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:33.200,194.165.16.72,10.0.0.50,59710,1017,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:33.250,194.165.16.72,10.0.0.50,64865,1018,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:33.300,194.165.16.72,10.0.0.50,45876,1019,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:33.350,194.165.16.72,10.0.0.50,45938,1021,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:33:33.400,194.165.16.72,10.0.0.50,40966,1024,TCP,DENY,60,SYN,Russia,Moscow
2024-01-23 10:45:38.000,10.0.3.180,10.0.0.50,19686,443,TCP,ALLOW,721,ESTABLISHED,India,Chennai
2024-01-23 11:48:01.000,10.0.1.140,10.0.0.50,29567,443,UDP,ALLOW,1269,ESTABLISHED,India,Chennai
2024-01-23 12:37:02.000,10.0.1.140,10.0.0.50,16064,8080,TCP,ALLOW,775,ESTABLISHED,India,Chennai
2024-01-23 12:57:30.000,10.0.3.7,10.0.0.50,26477,80,UDP,ALLOW,1487,ESTABLISHED,India,Chennai
2024-01-23 15:47:09.000,10.0.1.140,10.0.0.50,21180,80,UDP,ALLOW,1336,ESTABLISHED,India,Chennai
2024-01-23 16:34:39.000,10.0.0.29,10.0.0.50,63576,443,TCP,ALLOW,1229,ESTABLISHED,India,Chennai
2024-01-23 19:04:38.000,10.0.2.155,10.0.0.50,56201,22,TCP,ALLOW,1297,ESTABLISHED,India,Chennai
2024-01-23 19:24:36.000,10.0.5.179,10.0.0.50,12318,22,TCP,ALLOW,1373,ESTABLISHED,India,Chennai
2024-01-23 19:36:40.000,10.0.4.195,10.0.0.50,2045,80,UDP,ALLOW,481,ESTABLISHED,India,Chennai
2024-01-23 20:13:20.000,10.0.2.130,10.0.0.50,27572,22,TCP,ALLOW,655,ESTABLISHED,India,Chennai
2024-01-23 21:52:01.000,10.0.0.29,10.0.0.50,39434,80,UDP,ALLOW,909,ESTABLISHED,India,Chennai
2024-01-24 01:14:41.000,10.0.2.155,10.0.0.50,41296,80,TCP,ALLOW,269,ESTABLISHED,India,Chennai
2024-01-24 02:14:06.000,10.0.0.63,10.0.0.50,27797,8080,UDP,ALLOW,367,ESTABLISHED,India,Chennai
2024-01-24 02:34:42.000,10.0.4.72,10.0.0.50,19869,80,TCP,ALLOW,856,ESTABLISHED,India,Chennai
2024-01-24 03:25:27.000,10.0.1.152,10.0.0.50,19797,443,TCP,ALLOW,748,ESTABLISHED,India,Chennai
2024-01-24 03:59:46.000,10.0.0.29,10.0.0.50,13886,8080,UDP,ALLOW,829,ESTABLISHED,India,Chennai
2024-01-24 07:17:07.000,10.0.4.208,10.0.0.50,1208,443,TCP,ALLOW,1485,ESTABLISHED,India,Chennai
2024-01-24 07:40:33.000,10.0.2.155,10.0.0.50,2606,8080,UDP,ALLOW,744,ESTABLISHED,India,Chennai
2024-01-24 07:46:45.000,10.0.1.189,10.0.0.50,12123,443,UDP,ALLOW,70,ESTABLISHED,India,Chennai
2024-01-24 09:39:38.000,10.0.4.208,10.0.0.50,50289,22,UDP,ALLOW,544,ESTABLISHED,India,Chennai
2024-01-24 10:15:29.000,10.0.4.195,10.0.0.50,11879,443,TCP,ALLOW,632,ESTABLISHED,India,Chennai
2024-01-24 11:51:09.000,10.0.0.58,10.0.0.50,6926,80,UDP,ALLOW,1137,ESTABLISHED,India,Chennai
2024-01-24 12:28:16.000,10.0.2.24,10.0.0.50,59450,80,TCP,ALLOW,1428,ESTABLISHED,India,Chennai
2024-01-24 13:44:18.000,10.0.0.7,10.0.0.50,26805,22,TCP,ALLOW,1483,ESTABLISHED,India,Chennai
2024-01-24 16:57:28.000,10.0.2.109,10.0.0.50,32925,8080,UDP,ALLOW,1012,ESTABLISHED,India,Chennai
2024-01-24 19:47:44.000,10.0.4.151,10.0.0.50,63254,80,UDP,ALLOW,868,ESTABLISHED,India,Chennai
2024-01-24 20:24:38.000,10.0.3.140,10.0.0.50,63981,80,TCP,ALLOW,1381,ESTABLISHED,India,Chennai
2024-01-25 02:39:07.000,10.0.0.63,10.0.0.50,53807,22,TCP,ALLOW,150,ESTABLISHED,India,Chennai
2024-01-25 03:03:27.000,10.0.1.140,10.0.0.50,41214,8080,TCP,ALLOW,1140,ESTABLISHED,India,Chennai
2024-01-25 03:30:55.000,10.0.5.179,10.0.0.50,60840,443,UDP,ALLOW,154,ESTABLISHED,India,Chennai
2024-01-25 05:36:12.000,10.0.2.130,10.0.0.50,64747,22,TCP,ALLOW,746,ESTABLISHED,India,Chennai
2024-01-25 06:26:38.000,10.0.4.195,10.0.0.50,37610,8080,UDP,ALLOW,94,ESTABLISHED,India,Chennai
2024-01-25 06:29:09.000,10.0.5.72,10.0.0.50,11196,80,TCP,ALLOW,180,ESTABLISHED,India,Chennai
2024-01-25 11:46:53.000,10.0.5.72,10.0.0.50,42396,80,UDP,ALLOW,837,ESTABLISHED,India,Chennai
2024-01-25 11:55:47.000,10.0.1.189,10.0.0.50,51003,8080,UDP,ALLOW,1310,ESTABLISHED,India,Chennai
2024-01-25 12:23:09.000,10.0.1.152,10.0.0.50,63963,8080,TCP,ALLOW,887,ESTABLISHED,India,Chennai
2024-01-25 14:29:57.000,10.0.1.27,10.0.0.50,61713,80,UDP,ALLOW,905,ESTABLISHED,India,Chennai
2024-01-25 15:39:54.000,10.0.0.36,10.0.0.50,47351,8080,UDP,ALLOW,1387,ESTABLISHED,India,Chennai
2024-01-25 16:22:40.000,10.0.3.180,10.0.0.50,32424,443,UDP,ALLOW,1158,ESTABLISHED,India,Chennai
2024-01-25 18:12:32.000,10.0.2.9,10.0.0.50,35131,80,UDP,ALLOW,712,ESTABLISHED,India,Chennai
2024-01-25 19:28:07.000,10.0.3.184,10.0.0.50,62947,22,UDP,ALLOW,81,ESTABLISHED,India,Chennai
2024-01-25 19:38:00.000,10.0.5.207,10.0.0.50,46409,8080,TCP,ALLOW,1485,ESTABLISHED,India,Chennai
2024-01-25 22:43:45.000,10.0.5.88,10.0.0.50,27120,22,UDP,ALLOW,643,ESTABLISHED,India,Chennai
2024-01-25 23:26:10.000,10.0.3.184,10.0.0.50,14399,443,UDP,ALLOW,259,ESTABLISHED,India,Chennai
2024-01-26 00:52:24.000,10.0.1.27,10.0.0.50,19417,22,UDP,ALLOW,212,ESTABLISHED,India,Chennai
2024-01-26 00:54:41.000,10.0.1.190,10.0.0.50,36903,8080,UDP,ALLOW,569,ESTABLISHED,India,Chennai
2024-01-26 03:56:15.000,10.0.3.7,10.0.0.50,23656,22,TCP,ALLOW,800,ESTABLISHED,India,Chennai
2024-01-26 04:26:03.000,10.0.3.184,10.0.0.50,3836,22,UDP,ALLOW,116,ESTABLISHED,India,Chennai
2024-01-26 05:56:42.000,10.0.2.130,10.0.0.50,32129,8080,TCP,ALLOW,341,ESTABLISHED,India,Chennai
2024-01-26 06:18:47.000,10.0.0.7,10.0.0.50,8614,443,UDP,ALLOW,1195,ESTABLISHED,India,Chennai
